"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Category"
"GO:0040011","locomotion",420,-0.35622733673226,-1.59503269929384,1.51882484353788e-05,0.00154307274893471,0.00139204574302465,860,"tags=22%, list=13%, signal=21%","3685/23586/4163/5931/10013/64426/3717/9475/22846/659/8473/116150/2260/5911/9943/80310/3910/7057/57531/3730/7060/93649/5530/2195/7168/493/80005/102/8613/5728/84978/306/55612/2534/51474/54328/857/1602/23236/3690/10769/55140/83700/3315/23380/55848/117178/7422/5362/4301/653/3091/10253/1992/10371/8829/961/8754/171024/7412/9037/6091/2045/10396/1827/8543/89927/182/7074/5587/90627/5295/6422/7042/56999/6586/80031/3554/8828/5578/54437/59/23768/90102/9423/2113/3912/1009/57118/3672/2043/10718/6387/9353","Migration"
"GO:0030334","regulation of cell migration",356,-0.371162130205869,-1.63865987489931,1.58994654500784e-05,0.00158747938657593,0.00143210611667403,951,"tags=26%, list=14%, signal=23%","85440/2013/64750/57142/949/7049/3685/23586/4163/5931/10013/64426/3717/9475/22846/659/8473/116150/2260/5911/9943/80310/3910/7057/57531/7060/93649/5530/2195/7168/493/80005/102/8613/5728/84978/306/55612/2534/51474/54328/857/1602/23236/3690/10769/55140/83700/3315/23380/7422/5362/4301/653/3091/10253/1992/10371/8829/961/8754/171024/9037/6091/10396/8543/89927/182/7074/5587/90627/5295/6422/7042/56999/80031/3554/8828/5578/54437/59/23768/90102/9423/2113/3912/1009/57118/2043/10718/6387/9353","Migration"
"GO:1905314","semi-lunar valve development",22,-0.771114041847761,-2.15474238751736,1.69812100634361e-05,0.00166674894029421,0.00150361722649123,303,"tags=45%, list=4%, signal=44%","9475/659/171019/4878/6091/182/7042/6586/1009/9353","Development"
"GO:0003176","aortic valve development",19,-0.801276273045445,-2.16456114813257,1.93286205324869e-05,0.00183495150005954,0.00165535709581937,303,"tags=47%, list=4%, signal=45%","9475/659/171019/4878/6091/182/6586/1009/9353","Development"
"GO:0008347","glial cell migration",28,-0.726963297841436,-2.14514075889511,2.15017116445993e-05,0.00196597437499258,0.00177355621210557,565,"tags=50%, list=8%, signal=46%","2534/23380/2737/27185/5787/147495/89927/7042/1600/9423/3912/1462/2043/4147","Migration"
"GO:0009888","tissue development",739,-0.318036238359426,-1.48586385177738,3.04402376228597e-05,0.00259234435402912,0.00233862073254261,1099,"tags=24%, list=16%, signal=23%","5604/5311/8013/10395/91584/9955/5914/3915/10611/51676/56913/80856/2821/91/222223/205428/6443/9562/8826/1432/2121/3475/27063/8048/5290/2013/8609/9517/860/57142/7832/2908/23322/25902/7049/23607/10052/9794/4926/27032/79718/858/3685/960/6431/3717/3189/4643/26504/2114/7134/3551/9475/80781/7052/1832/659/113622/694/23275/9923/384/2260/80310/8506/1284/10116/22856/84162/93649/8854/5530/2195/7168/59269/3572/5728/55612/4664/9788/3481/1655/857/6772/4205/55366/25976/57560/6498/23242/5318/5754/81606/23236/25805/3690/4684/1266/6926/7227/8470/7422/5362/4301/83605/653/3091/10253/2737/4627/285590/5144/10371/23648/8829/5396/4534/26249/8754/406/4774/1282/9037/490/1896/2131/7357/4878/6091/2045/1827/8543/147495/182/10628/7074/90627/4628/6422/55504/7135/7042/79191/56999/3624/57211/54583/80031/56172/144165/7137/2778/2736/8828/26011/54437/57181/5230/9645/59/84059/4625/90102/231/2317/9423/255743/58/3912/64478/64332/2043/4879/83478/1301/861/2042/55182/9353","Development"
"GO:0007167","enzyme-linked receptor protein signaling pathway",421,-0.348754733268343,-1.56242020238242,4.45470691375892e-05,0.00368531539108255,0.00332461810721586,1063,"tags=26%, list=16%, signal=23%","9702/55662/6711/51552/8440/91/222223/3547/83891/8826/1432/8048/5290/11215/64750/10251/860/59338/57142/57178/7049/23607/4926/858/868/5931/10013/64426/3717/4643/659/8473/116150/2260/80310/7057/11037/1284/93649/8527/3572/8678/2530/55612/5791/2534/9788/3481/81565/1655/857/25976/57560/867/6498/5782/23236/25805/3690/2887/1288/3315/10160/8848/7422/26037/3977/653/3091/10253/4093/6272/8829/8754/4774/1282/2131/4878/6091/2045/5140/23235/10628/7074/5587/5295/6422/7042/3624/220164/222663/144165/143686/3554/8828/5789/9508/23768/9315/255743/51232/3672/2043/4879/10718/2042/51196/285220","Signaling"
"GO:0040012","regulation of locomotion",381,-0.355048299644681,-1.57717995124005,6.61678369503512e-05,0.00494699033651524,0.00446280763073828,951,"tags=24%, list=14%, signal=22%","85440/2013/64750/57142/949/7049/3685/23586/4163/5931/10013/64426/3717/9475/22846/659/8473/116150/2260/5911/9943/80310/3910/7057/57531/7060/93649/5530/2195/7168/493/80005/102/8613/5728/84978/306/55612/2534/51474/54328/857/1602/23236/3690/10769/55140/83700/3315/23380/117178/7422/5362/4301/653/3091/10253/1992/10371/8829/961/8754/171024/9037/6091/10396/8543/89927/182/7074/5587/90627/5295/6422/7042/56999/80031/3554/8828/5578/54437/59/23768/90102/9423/2113/3912/1009/57118/2043/10718/6387/9353","Migration"
"GO:0060485","mesenchyme development",135,-0.454982590794446,-1.79034575237455,6.98996245112485e-05,0.00512390791828658,0.00462240954629349,791,"tags=25%, list=12%, signal=23%","9475/659/23275/2260/8854/5728/1655/6772/5754/25805/4684/6926/7422/653/3091/10253/10371/8829/9037/2131/6091/182/7074/6422/7042/80031/144165/8828/54437/57181/59/58/2043/2042","Development"
"GO:0051960","regulation of nervous system development",176,-0.429061369519854,-1.74974042752849,7.0820716826487e-05,0.00512653463927733,0.00462477917907704,639,"tags=28%, list=9%, signal=26%","5604/23499/5914/222223/3475/8087/85440/57142/7832/22883/10013/4124/7052/659/5530/3572/5728/9175/58190/2332/6498/64084/7422/51330/3091/2737/53335/27185/8829/406/8553/9037/6091/2045/11141/3556/7074/1002/80031/1600/26011/27242/5789/5578/23768/80059/9423/2043/6387/9353","Development"
"GO:0007267","cell-cell signaling",381,-0.353184929996762,-1.56890257249076,7.96541081228394e-05,0.00569477703875757,0.00513740531011894,930,"tags=24%, list=14%, signal=22%","8609/57142/2908/22883/23607/10052/9455/10013/3717/5413/2776/8292/9990/5376/7052/6717/56133/2260/55088/7402/5530/2195/5601/102/5728/2534/2332/2744/6509/8224/5318/23236/10769/64084/5023/143425/5125/6926/10160/3786/26037/4301/6507/54407/30011/3091/3269/774/27185/2555/107/51201/80223/8829/406/2257/51768/9037/2131/3360/4878/2045/10135/11141/3556/6616/5587/2894/3624/29767/22986/57451/9498/2778/2564/5789/5578/5577/2561/1129/348980/9229/3760/2982/1009/2043/1006/10718/6387/11069","Signaling"
"GO:0040013","negative regulation of locomotion",136,-0.448651905031771,-1.76739861021374,8.98782861967276e-05,0.00605215296936336,0.00545980335856008,837,"tags=26%, list=12%, signal=24%","4163/5931/10013/64426/22846/8473/5911/7057/93649/7168/493/5728/84978/51474/54328/1602/23236/23380/4301/653/1992/8829/9037/6091/89927/182/90627/6422/56999/80031/90102/1009/2043/10718/6387/9353","Migration"
"GO:0007420","brain development",289,-0.375878268233725,-1.62286685129819,9.29340009499419e-05,0.00618598620116222,0.00558053777029113,742,"tags=17%, list=11%, signal=16%","153241/2260/23035/79659/8854/493/7360/57721/5728/2534/81565/54149/23236/5090/6926/23380/5362/653/54407/3091/2737/27185/10371/23648/8829/1282/9037/2131/89797/6091/2045/653319/89927/4628/6422/83943/3624/80031/1600/2736/8828/664/6095/3912/57477/1272/10718/6387/9353/53942","Development"
"GO:0048013","ephrin receptor signaling pathway",23,-0.732667444048678,-2.07095768950874,0.000107708552800781,0.00685428823372883,0.0061834302781987,565,"tags=30%, list=8%, signal=28%","2534/26037/2045/7074/2043/2042/285220","Signaling"
"GO:0043534","blood vessel endothelial cell migration",56,-0.576418683899134,-1.96358652179204,0.000116291239316619,0.00732002790089719,0.0066035860495238,943,"tags=38%, list=14%, signal=33%","2013/949/7049/22846/116150/2260/7057/493/10769/3315/30844/7422/3091/4627/8829/6091/5587/90627/5578/2113/9353","Migration"
"GO:0021885","forebrain cell migration",32,-0.668571510730724,-2.03602660831523,0.000123474497026728,0.00742743791729302,0.00670048339683634,565,"tags=38%, list=8%, signal=35%","2534/81565/23380/2737/27185/6091/89927/1600/3912/10718/6387/9353","Migration"
"GO:0022029","telencephalon cell migration",32,-0.668571510730724,-2.03602660831523,0.000123474497026728,0.00742743791729302,0.00670048339683634,565,"tags=38%, list=8%, signal=35%","2534/81565/23380/2737/27185/6091/89927/1600/3912/10718/6387/9353","Migration"
"GO:0048762","mesenchymal cell differentiation",111,-0.468749684972849,-1.79117405486386,0.00013333869565352,0.00786700084877032,0.00709702445945107,943,"tags=28%, list=14%, signal=24%","2013/57142/7049/9475/23275/2260/8854/5728/1655/6772/25805/4684/6926/7422/653/3091/10253/10371/8829/9037/2131/182/7074/6422/7042/80031/8828/54437/57181/2043/2042","Development"
"GO:0060322","head development",310,-0.366319319794084,-1.59434076330008,0.000156561726595693,0.00880241707490929,0.00794088757378052,641,"tags=17%, list=10%, signal=17%","153241/2260/23035/79659/8854/493/7360/444/57721/5728/2534/81565/25976/54149/23236/5090/6926/23380/5362/653/54407/3091/2737/27185/10371/23648/8829/1282/9037/2131/89797/6091/2045/653319/89927/4628/6422/83943/7042/3624/80031/144165/1600/2736/8828/664/6095/3912/57477/1272/10718/6387/9353/53942","Development"
"GO:0099545","trans-synaptic signaling by trans-synaptic complex",6,-0.929182923152044,-1.86149543864174,0.000161615478544385,0.00899918496394742,0.00811839696372248,419,"tags=83%, list=6%, signal=78%","10160/11141/3556/57451/5789","Signaling"
"GO:0040017","positive regulation of locomotion",211,-0.399025509038176,-1.66404887632513,0.000193322969759662,0.0102709478704422,0.00926568709722067,951,"tags=27%, list=14%, signal=24%","85440/64750/57142/949/7049/3685/10013/3717/9475/659/116150/2260/5911/9943/80310/7057/7060/5530/2195/80005/102/8613/306/55612/857/3690/10769/55140/83700/3315/7422/3091/10253/10371/8829/961/8754/171024/9037/10396/7074/5587/5295/7042/80031/3554/8828/5578/54437/59/9423/2113/3912/57118/2043/6387/9353","Migration"
"GO:0034097","response to cytokine",319,-0.357385194901578,-1.5606952487251,0.000200840024805138,0.0105733143967868,0.00953845974265932,859,"tags=21%, list=13%, signal=19%","965/10678/23586/960/3717/90268/3551/51667/83666/329/54625/9943/3099/7057/3597/8854/3572/3661/102/3459/5610/857/6772/1974/867/6498/112936/23236/6432/23352/140885/3428/3977/3091/10253/961/8754/10402/7412/3566/1896/2131/7357/6091/3556/5359/5295/6422/55504/3624/6586/7078/2597/3554/8828/27242/5578/348980/2317/6095/255743/64332/83643/6387/4982/9353","Immune"
"GO:0006629","lipid metabolic process",509,0.291588666424405,1.41762542670258,0.00020847606303388,0.0108738424582414,0.00980957386148238,1311,"tags=26%, list=19%, signal=22%","345557/2246/5139/57605/2099/10825/5592/84803/9619/10060/8395/10580/427/19/9215/65084/4779/26027/6484/8605/6653/145567/154141/38/83667/207063/64784/1727/5660/5336/221895/4259/4669/27315/79603/9663/1119/8611/4047/3422/2110/55697/5051/5332/5465/55304/2686/80221/79829/142891/3992/158219/51/6721/5287/8871/10826/91452/59342/6622/28976/7879/10891/51390/56894/6901/79947/3033/114879/8821/6400/11261/5130/31/1917/2224/5571/8439/9975/5467/32/5087/3417/3633/5298/5244/7067/51360/25948/7405/5066/11019/114882/8720/114884/23038/1632/2720/3032/5447/8850/6777/6720/55856/57665/2170/2053/27122/284161/4790/81490/130367/6307/9885/84947/65985/83752/80724/1374/137872/23780/55268/6713/5007/80207/8310/1455/5469/55627/23646","Metabolism"
"GO:0070098","chemokine-mediated signaling pathway",14,-0.783118735716938,-1.96142316650712,0.000215967332358944,0.0108753636668752,0.00981094618304291,822,"tags=50%, list=12%, signal=44%","3717/9943/3091/6091/6586/6387/9353","Signaling"
"GO:0007186","G protein-coupled receptor signaling pathway",183,-0.410419593394369,-1.68100753516225,0.000214362548671909,0.0108753636668752,0.00981094618304291,822,"tags=29%, list=12%, signal=26%","858/9455/3717/2776/23266/9475/2863/7052/166647/9943/5530/493/8527/6002/2534/54328/857/55366/23236/3690/7422/8490/3091/3269/5144/107/6272/3360/4878/6091/80243/5140/5587/114815/2894/55970/29767/23284/22986/57211/10846/6586/2778/5578/5577/1129/84059/4879/51196/6387/11069/26033/9353","Signaling"
"GO:0051093","negative regulation of developmental process",356,-0.34574992846824,-1.52646643723044,0.000221653076250184,0.0108779064793628,0.00981324011980073,832,"tags=23%, list=12%, signal=21%","10251/8609/57142/7832/130733/3685/5931/10013/64426/6431/4212/9475/22846/659/8473/1786/10011/7057/1284/7060/3707/93649/5530/862/493/57721/5728/55612/2534/58190/3481/857/6772/6498/5318/81606/25805/3690/10769/6461/6926/8848/7422/653/3091/10253/2737/23286/53335/5787/6272/8829/406/3566/9037/2045/1827/5140/182/90627/5295/6422/7042/79191/56999/3624/80031/144165/1600/2778/664/5230/84059/28959/6095/9423/51232/2043/4879/861/4982","Development"
"GO:0051094","positive regulation of developmental process",506,-0.326526808558167,-1.48538602598452,0.000219079392130746,0.0108779064793628,0.00981324011980073,1120,"tags=24%, list=17%, signal=21%","3192/55274/80821/5604/23499/5914/1052/3915/55662/1540/79692/91/222223/55012/1432/4179/8048/8087/2013/64750/860/57142/22883/57178/7049/9794/4926/55183/5931/10013/64426/3717/4124/9904/7052/659/694/8473/2260/3099/7057/4292/3707/93649/5530/3572/5601/9175/306/22890/3481/2332/6772/55366/6498/23242/81606/54149/23236/25805/3690/6461/64084/3315/6457/7422/51330/653/3091/2737/53335/27185/23648/8829/4534/115825/8754/406/3566/9037/490/6925/6091/11141/3556/84193/182/7074/5587/6422/7042/79191/56999/3624/51761/1002/222663/5315/1600/2736/26011/1040/5789/5578/664/201501/339479/84059/23768/80059/9423/255743/2113/3912/64332/2043/861/83643/6387/9353","Development"
"GO:0072329","monocarboxylic acid catabolic process",56,0.517690894079834,1.86485380088704,0.000230865000175646,0.0112347833278754,0.0101351879334076,2379,"tags=57%, list=35%, signal=37%","38/83667/9663/2110/5465/51/3945/91452/51390/3033/5467/32/1632/3032/83752/80724/1374/55268/8310/10327/5191/5095/10478/1666/34/8660/5826/2108/6342/3712/3030/1737","Metabolism"
"GO:0048742","regulation of skeletal muscle fiber development",5,0.936408632494657,1.7942639237855,0.000256556019497733,0.0119815799105756,0.0108088924004011,151,"tags=60%, list=2%, signal=59%","596/56203/4666","Development"
"GO:0045595","regulation of cell differentiation",605,-0.310486356159295,-1.43248449648194,0.000269565547338564,0.0123893181320446,0.0111767235709381,961,"tags=20%, list=14%, signal=19%","8048/8087/85440/2013/8609/860/55818/57142/7832/57178/9794/4926/130733/3685/5931/10013/6431/3717/4212/3551/9475/4124/329/7052/659/694/23275/2260/1786/10011/3707/29102/84162/93649/5530/862/3572/5601/57721/5728/9175/22890/58190/3481/5610/2332/1655/857/6772/6498/9991/5318/81606/23236/25805/3690/6461/6926/7227/6457/8848/7422/51330/653/3091/10253/2737/53335/27185/5787/23081/6272/8829/115825/406/3566/8553/9037/6925/6091/2045/11141/1827/84193/182/7074/5587/5295/6422/7042/79191/56999/3624/1002/222663/80031/144165/1600/2736/26011/27242/1040/5789/5578/201501/339479/84059/9315/28959/6095/9423/255743/51232/2113/3912/64332/2043/861/2042/83643/6387/4982/9353","Development"
"GO:0048839","inner ear development",65,-0.545460450946106,-1.90932684391664,0.0002723160405165,0.0124171826033941,0.0112018608295349,743,"tags=31%, list=11%, signal=28%","51141/2260/102/5754/26018/6926/83605/10253/2737/5396/25945/2070/182/7042/51761/2561/84059/9423/2043/1301","Development"
"GO:0099536","synaptic signaling",253,-0.377887190418242,-1.60713104256106,0.00028419222466447,0.0128377586079233,0.0115812732954264,916,"tags=25%, list=14%, signal=23%","57142/2908/22883/23607/10052/9455/10013/3717/5413/2776/8292/9990/5376/56133/7402/5530/5601/5728/2534/2332/2744/6509/8224/23236/10769/64084/5023/143425/10160/3786/26037/6507/54407/3269/774/27185/2555/107/51201/2257/2131/3360/4878/2045/11141/3556/6616/2894/29767/22986/57451/9498/2564/5789/5577/2561/1129/348980/9229/2982/1009/2043/1006/10718","Signaling"
"GO:0099537","trans-synaptic signaling",242,-0.378085411658684,-1.60221216081869,0.000301763401616576,0.0134423989135507,0.012126734916786,916,"tags=25%, list=14%, signal=23%","57142/2908/22883/23607/10052/9455/10013/3717/5413/8292/9990/5376/56133/5530/5601/5728/2534/2332/2744/6509/8224/23236/10769/64084/5023/143425/10160/3786/26037/6507/54407/3269/774/27185/2555/107/51201/2257/2131/3360/2045/11141/3556/6616/2894/29767/22986/57451/9498/2564/5789/5577/2561/1129/348980/9229/2982/1009/2043/1006/10718","Signaling"
"GO:0021954","central nervous system neuron development",39,-0.624183615267798,-1.97831902679612,0.000331884374990412,0.0143284633430365,0.0129260765019204,590,"tags=28%, list=9%, signal=26%","5728/81565/27185/8829/6091/2736/8828/5578/1009/2043/9353","Development"
"GO:0007507","heart development",316,-0.351840247373777,-1.53500016343468,0.000327135123875463,0.0143284633430365,0.0129260765019204,1099,"tags=26%, list=16%, signal=23%","5604/5311/10395/91584/5914/10611/51676/205428/55742/6443/1432/27063/8048/2013/130916/57142/23322/57178/7049/10052/9794/7134/9475/1832/659/113622/2260/79659/93649/8854/7168/5728/23118/4205/5318/5754/5125/6926/56950/8470/7422/83605/653/3091/11174/2737/285590/8829/171019/2257/7412/157378/2131/4878/6091/8543/182/4628/7135/7042/79191/56999/3624/57211/6586/54583/144165/7137/2736/8828/26011/9645/23768/4625/27295/8701/1009/4879/1301/861/9353","Development"
